what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1399832778743
locale,sysinfo,,,"pt_BR",1399832778743
processors,sysinfo,,,"4",1399832778743
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1399832778743
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1399832778743
java.specification.name,sysinfo,,,"Java Platform API Specification",1399832778743
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1399832778743
java.specification.version,sysinfo,,,"1.6",1399832778743
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1399832778743
java.version,sysinfo,,,"1.6.0_24",1399832778743
java.vm.info,sysinfo,,,"mixed mode, sharing",1399832778743
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1399832778743
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1399832778743
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1399832778743
java.vm.specification.version,sysinfo,,,"1.0",1399832778743
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1399832778743
java.vm.version,sysinfo,,,"19.1-b02",1399832778743
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1399832778754
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1399832778793
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1399832779107
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1399832779261
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1399832779263
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1399832779510
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1399832779613
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1399832779711
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1399832779718
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1399832779755
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1399832779907
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1399832779949
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399832798555
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399832806984
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399832807120
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1399832807183
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399832808795
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1399832809084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399832813036
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1399832814703
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1399832814728
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1399832814739
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1399832814742
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1399832814774
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1399832814777
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1399832814836
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1399832814868
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1399832814918
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1399832814941
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1399832814964
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1399832815039
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1399832815230
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1399832815601
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1399832815761
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399832816122
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1399832816215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399832816333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399832816348
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1399832820457
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1399832820599
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1399832820627
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1399832820756
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1399832820840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399832822441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399832824883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399832824913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399832904562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399832904586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399832908292
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399832910533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833348243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833350091
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1399833350479
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1399833350490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833351321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833353159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833353196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833354912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833354937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833356529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833356558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833358347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833358371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833359288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833359319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833361458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833361486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833362542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833362565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833364094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833364116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833365429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833365458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833368331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833368353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833370919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833409943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833412118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833413039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833414635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833414661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833417519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833417538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833418742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833418764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833437310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833437333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833438259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833438283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833440442
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833440469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833441429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833441451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833443373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833443392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833444400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399833473788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399833474311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399833474349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399833474385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399833474422
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1399833478024
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1399833478037
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1399833478052
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1399833478125
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1399833478127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833499217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833501391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833501862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833503052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833503076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833505202
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833505224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833506204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833506224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833508180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833508200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833509171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833509194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833511210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833511231
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833512497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833512516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833514577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833514597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833515661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833515683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833517975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833517995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833519161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399833529735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399833661269
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399833664400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1399833672615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399833676892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399833691020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833696984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833699057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833700000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833723359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833723389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833725076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833725101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399833725832
